FY17CMAQ,FY17Earmarks,FY17FTA,FY17GARVEE,FY17GasTax,FY17HSIP,FY17IWAYLandSales,FY17NHPP,FY17NHTSA,FY17NationalFreight,FY17Planning,FY17ProjectCloseouts,FY17RICAPHIP,FY17RICAPfacilities,FY17RICAPprojects,FY17RIHMA,FY17RailwayProgram,FY17STP,FY17TAP,FY17TollCredits,FY17TollRevenue,FY17TransitBond,FY17allocation,ID,LineItemName,ProjectName,TIPID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,1.4375,1321,,,9402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1322,,,9403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.5625,1323,,,9404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125,0.0,0.0,0.0,0.0,1.6125,1324,,,9405
0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,1325,,,9601
0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1326,,,9602
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.16,1327,,,9603
0.0,0.0,0.0,0.0,0.0,0.34,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1328,,,9604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,1329,,,9605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,0.0,0.0,0.0,0.08,1330,,,9607
0.0,0.0,0.0,0.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1331,,,9608
0.0,0.0,0.0,0.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1332,,,9609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333,,,9610
0.0,0.0,0.0,0.0,0.0,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1334,,,9611
0.0,0.0,0.0,0.0,0.0,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1335,,,9612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336,,,9613
0.0,0.0,0.0,0.0,0.0,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1337,,,9614
,0.0,,,,,,,,,,,0.8,,,0.4,,,,0.0,,0.0,1.2,1339,,,5184
,0.0,,,,,,2.16,,,,,,,,,,,,0.0,,0.0,2.16,1340,,,2002
,0.0,,,,,,0.8,,,,,,,,,,,,0.0,,0.0,0.8,1341,,,2006
,0.0,,,,,,3.8,,,,,,,,,,,,0.0,,0.0,3.8,1342,,,2007
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3028,,,9500
,0.0,,,,,,7.2,,,,,,,,,,6.0,,0.0,,0.0,13.2,3029,,,802
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3030,,,813
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3031,,,814
,0.0,,,,,,,,,,,1.5,,,,,,,0.0,,0.0,1.5,3032,,,883
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3033,,,815
,0.0,,,,,,,,,,,1.5,,,,,,,0.0,,0.0,1.5,3034,,,884
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3035,,,816
,0.0,,,,,,1.075,,,,,,,,,,,,0.0,,0.0,1.075,3036,,,817
,0.0,,,,,,,,,,,2.0,,,1.0,,,,0.0,,0.0,3.0,3037,,,885
,0.0,,,,,,,,,,,0.5,,,0.4,,,,0.0,,0.0,0.9,3038,,,886
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3039,,,818
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3040,,,819
,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,3041,,,887
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3042,,,820
,0.0,,,,,,,,1.301,,,0.145,,,,,,,0.0,,0.0,1.4461,3043,,,821
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3044,,,888
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3045,,,889
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3046,,,822
,0.0,,,,,,2.1,,,,,0.52,,,,,,,0.0,,0.0,2.62,3047,,,823
,0.0,,,,,,1.93,,,,,0.484,,,,,,,0.0,,0.0,2.414,3048,,,824
,0.0,,,,,,0.928,,,,,0.232,,,,,,,0.0,,0.0,1.16,3049,,,825
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3050,,,826
,0.0,,,,,,0.793,,,,,0.198,,,,,,,0.0,,0.0,0.9906,3051,,,827
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3052,,,828
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3053,,,890
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3054,,,829
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3055,,,830
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3056,,,831
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3057,,,832
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3058,,,833
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3059,,,834
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3060,,,835
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3061,,,836
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3062,,,837
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3063,,,838
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3064,,,921
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3065,,,922
,0.0,,,,,,1.9,,,,,0.473,,,,,,,0.0,,0.0,2.373,3066,,,841
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3067,,,842
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3068,,,843
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3069,,,844
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3070,,,845
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3071,,,891
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3072,,,846
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3073,,,892
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3074,,,847
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3075,,,848
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3076,,,893
,0.0,,,,,,0.97,,,,,0.031,,,0.217,,,,0.0,,0.0,1.218,3077,,,849
,0.0,,,,,,,,,,,0.452,,,0.248,,,,0.0,,0.0,0.7,3078,,,894
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3079,,,850
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3080,,,851
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3081,,,852
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3082,,,853
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3083,,,854
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3084,,,855
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3085,,,856
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3086,,,857
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3087,,,858
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3088,,,859
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3089,,,860
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3090,,,861
,0.0,,,,,4.1,3.0,,,,4.77,,,,,,2.0,,0.0,,0.0,13.87,3091,,,862
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3092,,,863
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,3093,,,914
,0.0,,,,,2.787,,,,,,,,,,,,,0.0,,0.0,2.787,3094,,,895
,0.0,,,,,,,,,,,0.122,,,,,0.51,,0.0,,0.0,0.632,3095,,,864
,0.0,,,,,,,,,,,0.2,,,,,0.8,,0.0,,0.0,1.0,3096,,,896
,0.0,,,,,0.4,1.6,,,,,,,,,,,,0.0,,0.0,2.0,3097,,,865
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3098,,,866
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3099,,,867
,0.0,,,,,,0.5,,,,,,,,,,,,0.0,,0.0,0.5,3100,,,915
,0.0,,,,,,3.5,,,,,,,,0.215,,0.88,,0.0,,0.0,4.595,3101,,,916
,0.0,,,,,,,,,,,,,,0.06,,0.22,,0.0,,0.0,0.28,3102,,,898
,0.0,,,,,,,,,,,,,,0.225,,0.9,,0.0,,0.0,1.125,3103,,,899
,0.0,,,,,,,,,,,,,,0.3,,1.2,,0.0,,0.0,1.5,3104,,,900
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,3105,,,918
,0.0,,,,,,,,,,,0.2,,,0.3,,2.0,,0.0,,0.0,2.5,3106,,,901
,0.0,,,,,,2.0,,,,,,,,,,,,0.0,,0.0,2.0,3107,,,902
,0.0,,,,,1.5,6.4,,,,,,,,,,3.0,,0.0,,0.0,10.9,3108,,,869
,0.0,,,,,,1.89,,,,,0.476,,,,,,,0.0,,0.0,2.366,3109,,,870
,0.0,,,,,,0.55,,,,,0.134,,,,,,,0.0,,0.0,0.684,3110,,,903
,0.0,,,,,,0.32,,,,,0.08,,,,,,,0.0,,0.0,0.4,3111,,,904
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,3112,,,913
,0.0,,,,,,,,,,,0.08,,,,,0.32,,0.0,,0.0,0.4,3113,,,871
,0.0,,,,,,,,,,,0.25,,,0.25,,,,0.0,,0.0,0.5,3114,,,905
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3115,,,872
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3116,,,873
,0.0,,,,,,2.95,,,,,0.205,,,,,0.538,,0.0,,0.0,3.693,3117,,,874
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3118,,,906
,0.0,,,,,,0.32,,,,,0.08,,,,,,,0.0,,0.0,0.4,3119,,,907
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3120,,,908
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3121,,,875
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3122,,,876
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,3123,,,920
,0.0,,,,,,0.91,,,,,0.224,,,,,,,0.0,,0.0,1.134,3124,,,877
,0.0,,,,,,1.4,,,,,0.35,,,,,,,0.0,,0.0,1.75,3125,,,910
,0.0,,,,,,2.0,,,,,0.5,,,,,,,0.0,,0.0,2.5,3126,,,911
,0.0,,,,,,3.388,,,,,0.847,,,,,,,0.0,,0.0,4.2346,3127,,,878
,0.0,,,,,,1.62,,,,,0.18,,,,,,,0.0,,0.0,1.8,3128,,,879
,0.0,,,,,0.475,1.7,,4.2,,0.03,0.112,,,0.036,,,,0.0,,0.0,6.553,3129,,,912
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3130,,,880
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3131,,,881
,0.0,,,,,,,,,,,8.0,,,,,,,0.0,,0.0,8.0,3132,,,801
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,3133,,,2000
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3134,,,868
