TIPID,Municipalities,ID_x,FY17GasTax,FY17RICAPHIP,FY17RIHMA,FY17RICAPprojects,FY17RICAPfacilities,FY17ProjectCloseouts,FY17IWAYLandSales,FY17GARVEE,FY17TollRevenue,FY17RailwayProgram,FY17HSIP,FY17TAP,FY17NHPP,FY17CMAQ,FY17Planning,FY17STP,FY17NationalFreight,FY17NHTSA,FY17FTA,FY17Earmarks,FY17TollCredits,FY17TransitBond,FY17allocation,ID_y,LineItemName_x,FY18GasTax,FY18RICAPHIP,FY18RIHMA,FY18RICAPprojects,FY18RICAPfacilities,FY18ProjectCloseouts,FY18IWAYLandSales,FY18GARVEE,FY18TollRevenue,FY18RailwayProgram,FY18HSIP,FY18TAP,FY18NHPP,FY18CMAQ,FY18Planning,FY18STP,FY18NationalFreight,FY18NHTSA,FY18FTA,FY18Earmarks,FY18TollCredits,FY18TransitBond,FY18Allocation,ID_x,LineItemName_y,FY19GasTax,FY19RICAPHIP,FY19RIHMA,FY19RICAPprojects,FY19RICAPfacilities,FY19ProjectCloseouts,FY19IWAYLandSales,FY19GARVEE,FY19TollRevenue,FY19RailwayProgram,FY19HSIP,FY19TAP,FY19NHPP,FY19CMAQ,FY19Planning,FY19STP,FY19NationalFreight,FY19NHTSA,FY19FTA,FY19Earmarks,FY19TollCredits,FY19TransitBond,FY19allocation,ID_y,LineItemName,FY20GasTax,FY20RICAPHIP,FY20RIHMA,FY20RICAPprojects,FY20RICAPfacilities,FY20ProjectCloseouts,FY20IWAYLandSales,FY20GARVEE,FY20TollRevenue,FY20RailwayProgram,FY20HSIP,FY20TAP,FY20NHPP,FY20CMAQ,FY20Planning,FY20STP,FY20NationalFreight,FY20NHTSA,FY20FTA,FY20Earmarks,FY20TollCredits,FY20TransitBond,FY20allocation,ID,FY21allocation,FY22allocation,FY23allocation,FY24allocation,FY25allocation
5021.0,Cranston,944,,,0.049,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.049,320,,,,0.147,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.147,319,,,,0.147,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.147,319,,,,0.0735,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0735,319,0.0245,0.0,0.0,0.0,0.0
5039.0,E. Providence,959,,,0.032,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.032,335,,,,0.096,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.096,334,,,,0.096,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.096,334,,,,0.048,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.048,334,0.016,0.0,0.0,0.0,0.0
5040.0,E. Providence,960,,,0.017,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.017,336,,,,0.051,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.051,335,,,,0.051,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.051,335,,,,0.0255,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0255,335,0.0085,0.0,0.0,0.0,0.0
5059.0,Jamestown,1265,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,640,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,640,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,639,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,640,,,,,
5088.0,Narragansett,982,,,0.08,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.08,358,,,,0.24,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.24,357,,,,0.24,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.24,357,,,,0.12,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.12,357,0.04,0.0,0.0,0.0,0.0
5109.0,Newport,1001,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,377,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,376,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,376,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,376,0.23,0.0,0.0,0.0,0.0
5150.0,Pawtucket,1287,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,662,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,662,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,661,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,662,,,,,
5203.0,Providence,1294,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,669,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,669,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,668,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,669,,,,,
5224.0,Smithfield,1078,,,0.027,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.027,454,,,,0.081,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.081,453,,,,0.081,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.081,453,,,,0.0405,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0405,453,0.0135,0.0,0.0,0.0,0.0
5267.0,Warren,1106,,,0.01,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.01,482,,,,0.51,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.51,481,,,,0.51,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.51,481,,,,0.255,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.255,481,0.085,0.0,0.0,0.0,0.0
5285.0,Westerly,1120,,,0.087,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.087,496,,,,0.261,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.261,495,,,,0.261,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.261,495,,,,0.1305,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1305,495,0.0435,0.0,0.0,0.0,0.0
5294.0,Woonsocket,1128,,0.039,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.039,504,,,,0.117,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.117,503,,,,0.117,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.117,503,,,,0.0585,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0585,503,0.0195,0.0,0.0,0.0,0.0
5011.0,"Pawtucket, Central Falls",939,,,0.83,,,,,,,,,,,,,,,,2.7,0.0,0.0,0.0,3.53,315,,,,0.83,,,,,,,,,,,,,,,,2.7,0.0,0.0,0.0,3.53,314,,,0.85,,,,,,,,,,,,,,,,,2.7,0.0,0.0,0.0,3.55,314,,,0.88,,,,,,,,,,,,,,,,,2.7,0.0,0.0,0.0,3.58,314,0.0,0.0,0.0,0.0,0.0
5064.0,Jamestown,1268,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,643,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,643,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,642,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,643,,,,,
5073.0,"Middletown, Newport, Portsmouth",1272,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,647,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,647,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,646,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,647,,,,,
5111.0,Newport,1281,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,656,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,656,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,655,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,656,,,,,
5113.0,"Newport, Middletown, Portsmouth, Providence",1282,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,657,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,657,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,656,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,657,,,,,
5195.0,Providence,1060,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,436,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,435,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,435,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,435,0.0,0.0,0.0,0.0,0.0
5204.0,Providence,1066,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,442,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,441,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,441,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,441,0.0,0.0,0.0,0.0,0.0
5208.0,Providence,1297,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,672,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,672,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,671,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,672,,,,,
5249.0,S. Kingstown,1093,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,469,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,468,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,468,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,468,0.0,0.0,0.0,0.0,0.0
5254.0,Statewide,1095,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,471,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,470,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,470,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,470,0.0,0.0,0.0,0.0,0.0
5255.0,Statewide,1096,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,472,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,471,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,471,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,471,0.0,0.0,0.0,0.0,0.0
5256.0,Statewide,1097,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,473,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,472,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,472,,,0.4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4,472,3.2,1.5,1.5,1.5,1.5
5308.0,Woonsocket,1315,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,690,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,690,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,689,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,690,,,,,
9008.0,Statewide,1318,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,693,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,693,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,692,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,693,,,,,
9009.0,Statewide,1319,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,694,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,693,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,694,,,,,
7109.0,Statewide,1162,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,538,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,537,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,537,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,537,1.0,1.0,1.0,1.0,1.0
1296.0,Barrington,685,,,,,,,,,,,,,,,,0.3,,,,0.0,0.0,0.0,0.3,60,,,,,,,,,,,,,,,,,2.45,,,,0.0,0.0,0.0,2.45,60,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,60,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
1297.0,Barrington,686,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,61,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,61,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,61,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,61,0.0,0.0,0.2,2.0,0.0
5004.0,Barrington,933,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,309,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,308,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,308,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,308,0.0,0.0,0.0,0.0,0.0
1290.0,"Barrington, E. Providence",679,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,54,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,54,,,,,,,,,,,,,,0.6,,,,,,,0.0,0.0,0.0,0.6,54,,,,,,,,,,,,,,5.4,,,,,,,0.0,0.0,0.0,5.4,54,1.4,0.0,0.0,0.0,0.0
1298.0,"Barrington, E. Providence",687,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,62,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,62,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,62,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,62,0.0,0.0,0.4,3.8,0.0
1300.0,Bristol,689,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,64,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,64,,,,,,,,,,,,,,0.8,,,,,,,0.0,0.0,0.0,0.8,64,,,,,,,,,,,,,,2.7,,,,,,,0.0,0.0,0.0,2.7,64,0.0,0.0,0.0,0.0,0.0
1301.0,Bristol,690,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,65,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,65,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,65,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,65,0.0,0.0,0.5,2.3,3.3
1299.0,Bristol,688,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,63,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,63,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,63,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,63,0.25,1.3,0.0,0.0,0.0
1302.0,Burrillville,691,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,66,,,,,,,,,,,,,,,,,0.1,,,,0.0,0.0,0.0,0.1,66,,,,,,,,,,,,,,,,,3.2,,,,0.0,0.0,0.0,3.2,66,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
1304.0,Burrillville,692,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,67,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,67,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,67,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.1,1.4
5009.0,Burrillville,937,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,313,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,312,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,312,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,312,0.0,0.0,0.0,0.0,0.0
5008.0,Burrillville,936,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,312,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,311,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,311,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,311,0.0,0.0,0.0,0.0,0.0
1305.0,Central Falls,693,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,68,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,68,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,68,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0
1306.0,"Central Falls, Pawtucket",694,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,69,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,69,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,69,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,69,0.0,0.3,2.7,0.0,0.0
1307.0,"Central Falls, Pawtucket, Cumberland",695,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,70,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,70,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,70,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,70,0.0,0.2,1.7,0.0,0.0
1317.0,"Central Falls, Pawtucket, Cumberland",703,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,78,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,78,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,78,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,78,0.0,0.0,2.1,0.0,0.0
1308.0,Charlestown,696,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,71,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,71,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,71,,,0.25,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.25,71,1.9,0.0,0.0,0.0,0.0
1311.0,Coventry,698,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,73,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,73,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,73,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.1,0.35
1309.0,Coventry,697,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,72,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,72,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,72,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,72,0.5,0.0,0.0,0.0,0.0
5018.0,Coventry,942,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,318,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,317,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,317,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,317,0.0,0.0,0.0,0.0,0.0
5019.0,Coventry,943,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,319,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,318,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,318,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,318,0.0,0.0,0.0,0.0,0.0
1313.0,"Coventry, W. Warwick",699,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,74,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,74,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,74,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.3,2.9
1314.0,Cranston,700,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,75,,,,,,,,,,,,,,0.35,,,,,,,0.0,0.0,0.0,0.35,75,,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,0.0,4.4,75,,,,,,,1.8,,,,,,,,,,,,,,0.0,0.0,0.0,1.8,75,0.0,0.0,0.0,0.0,0.0
1315.0,Cranston,701,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,76,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,76,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,76,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.3,3.5
5026.0,Cranston,948,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,324,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,323,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,323,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,323,0.0,0.0,0.0,0.0,0.0
5027.0,Cranston,949,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,325,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,324,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,324,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,324,0.0,0.0,0.0,0.0,0.0
1318.0,Cumberland,704,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,79,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,79,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,79,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,79,0.0,0.35,3.75,0.0,0.0
1319.0,Cumberland,705,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,80,0.0,0.1,0.4,0.0,0.0
1321.0,Cumberland,706,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,81,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,81,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,81,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,81,0.0,0.0,0.2,1.7,0.0
1322.0,Cumberland,707,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,82,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,82,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,82,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,82,0.0,0.0,0.2,1.9,0.0
5031.0,Cumberland,953,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,329,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,328,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,328,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,0.0
1284.0,E. Greenwich,674,,,,,,,,,,,,,6.5,,,,,,,0.0,0.0,0.0,6.5,49,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,49,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,49,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0
5038.0,E. Greewich,958,,,,,,,,,,,,,0.45,,,,,,,0.0,0.0,0.0,0.45,334,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,333,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,333,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,333,0.0,0.0,0.0,0.0,0.0
1323.0,E. Providence,708,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,83,,,,,,,,,,,,,,0.4,,,,,,,0.0,0.0,0.0,0.4,83,,,,2.6,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.6,83,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0
1325.0,E. Providence,710,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,85,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,85,,,,,,,,,,,,,0.1,0.0,,,,,,,0.0,0.0,0.0,0.1,85,,,,,,,,,,,,,1.3,0.0,,,,,,,0.0,0.0,0.0,1.3,85,0.0,0.0,0.0,0.0,0.0
1326.0,E. Providence,711,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,86,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,86,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,86,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,86,0.0,0.0,0.4,2.4,2.0
1272.0,E. Providence,664,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,39,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,39,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,39,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,39,0.0,0.2,1.9,0.0,0.0
1273.0,E. Providence,665,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,40,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,40,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,40,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0
1295.0,E. Providence,684,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,59,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,59,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,59,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,59,0.2,2.5,0.0,0.0,0.0
